Date,UserName,Comment,Like
2025-10-16T00:54:06Z,@antonisulaiman173,justin main kaki dulu yg koar koar sty dioutkan yg rekomen kluivert dg semangat eh sekarang ikut teriak kluivert out kan mikir napa,0
2025-10-16T00:54:06Z,@AhmadHasanulLabib,beliau cari aman aja kurang alam hidup bodoh aja tau padahal respect seklali ama beliau dulu sekarang ai mak lihat wajah beliau aja gusar tu,0
2025-10-16T00:53:44Z,@zhabasyar,eric thohir sama eric tenhag sama sama gagal,0
2025-10-16T00:53:02Z,@john123-q4z,no inggris org german coach nyeee,0
2025-10-16T00:52:33Z,@AbangGanteng-v3v,kan lu yg nyaranin pilih latih belanda sekali nya zonk cuci tangan lo,0
2025-10-16T00:51:46Z,@TekkoCibuburTsm,si botak mencla menclee njirrrrr,1
2025-10-16T00:51:30Z,@AbangGanteng-v3v,ndak endak do,0
2025-10-16T00:50:51Z,@Aristiyana-os4xq,intiy udah deh jangan sama2kan platih yg sek dua2y gagal bismillah moga dpt latih yg tepat timnas amin,0
2025-10-16T00:50:48Z,@useraization,iya masa patrick rekrut dulu terus gagal baru bikin filosofi kuch kuch,0
2025-10-16T00:49:31Z,@giopradana3721,koci cabut deh mending gangerti bola sama terlalu pro belanda anehhh,0
2025-10-16T00:49:27Z,@aliexaf,ferry irwandi wakil masyarakat sungguh buat nyampein uneg quot masyarakat koci beneran nyampe depan orang langsung harusnyan koci sadar posisi gimana mang engaruh sudut pandang makanya banayk yg sepakat koci punya pengaruh pecat sty,0
2025-10-16T00:48:44Z,@awabjr_,iklan mulu bgst,0
2025-10-16T00:48:42Z,@benadrie,erick mundur sdh kontaminasi politik citra,0
2025-10-16T00:48:06Z,@billinglumbalumba,panas panas panas,0
2025-10-16T00:44:34Z,@idriswaris4991,mundur mundur mundur mundur mundur mundur trik,0
2025-10-16T00:44:09Z,@sensei09090904,zaman gw kuliah thn tim bola kampus gw juara liga kampus nasional,0
2025-10-16T00:43:38Z,@ImamPrayitno-d6o,muakk gw sedikit2 belanda,0
2025-10-16T00:42:57Z,@ahmaddikry6516,ibarat kalo punya stand kayak jojo bizzare adventure wakil argumentasi cara pikir stand kochi digebukin sama stand bang ferry bang arie telak,0
2025-10-16T00:42:09Z,@idriswaris4991,parah pssi benar benar bulunder,0
2025-10-16T00:42:06Z,@jafarsidik503,gue cinta timnas dr umur tahun gue ikutin pas timnas bagus tuh aff tp amsyong piala asia wlw gak lolos babak gugur tp main nya bikin bangga dg dpt point lawan nya arab korea bahrain era nya sty baik kelompok umur senior the best girang nya bukan maen jd please sdh kontrak evaluasi kontrak turnamen selesai sty track oke eh campak kan pssi gantim akibat dr elu justinus towel yg koar2 kasih masuk coba lu gak koar2 gin,0
2025-10-16T00:41:54Z,@mohtofan3640,kemarin bilang fair kalau truk pecat sekarang bilang dukung truk tuju kalau truk pecat aaahhhhh dasar si kochi plin plan memang bicara teman piring kalau yg beda langsung lihat plin plan ni orang,0
2025-10-16T00:41:26Z,@fatchurm1,mohon maaf org yg baru ngikutin timnas indo udah kyk sok tau bgt filosofi timnas indo kyk apa,0
2025-10-16T00:41:15Z,@KaryanaSumawikarta,jangan percaya dng erick tohir pk,0
2025-10-16T00:41:10Z,@samnoy8529,dek fery mau mau nya aja podcasd ama si paling ban d,0
2025-10-16T00:39:15Z,@rh2576,tanyain fer tuju gak kalo sty balik gak usa kata erik lu sendiri tuju gak coba tanya gitu,1
2025-10-16T00:39:11Z,@abdiarifbudianto4764,nyenyenyee justin bacot,0
2025-10-16T00:37:47Z,@soliechien7302,muncul podcast bagai jamur musim hujan pertanyaanya kontribusi apa yg beri utk sepakbola sendiri,0
2025-10-16T00:37:16Z,@ericcckmaulanabimantara8689,ganti kluivert cari latih dr spayol amerika latin p erick,0
2025-10-16T00:35:43Z,@coboyhandcraft4822,pundit sibuk masak biar jadi alih isu dlu yg penting panglima nya aman,0
2025-10-16T00:30:34Z,@yunannasrul,untung semenjak tahun lalu sy mutusin ngikutin bola putri bola putra wacana obrol laku djarum grassroot putri turnamen antar sd tahun kali beberapa kota bulan mulai liga putri u15 amp u18 next djarum bakal gelar liga mahasiswa yg naturalisasi diaspora tum pssi bukan main latih invest grassroot aja gamau kok mau mimpi piala dunia,0
2025-10-16T00:28:09Z,@rinoridwan1590,ngak mgkin patrik bodoh curiga patrik neko2 sama arab ngak mgkin orang latih mantan main top bodoh,2
2025-10-16T00:27:46Z,@ibrahimbukit2772,yak betul gw tuju kata kata ucap biasa lu terlalu teoritis gak ngerti bola,0
2025-10-16T00:27:46Z,@bolaontheroad,justin mending jgn byk alas deh sll ngeles sll maksain gaya belanda mending diem deh nda ush kasih panggung,0
2025-10-16T00:20:31Z,@de_man3780,alamaaak muncul lagiiiii,0
2025-10-16T00:19:37Z,@ariwakhyuni129,cuci tangan tp pernah bersih,0
2025-10-16T00:18:09Z,@tiarkausar9063,fred rutten masuk yg gue suka cv nya oke apa mungkin mahal,0
2025-10-16T00:17:08Z,@DafiThea,simpel sih sebenernya klo federasi mw serius 1x lg tekan kalo mau serius ga usah gengsi utk mrncontek cara apa yg laku negara yg memang bukti sukses utk memgembangkan sepakbola dasar waktu yg relatife singkat tau kan negara apa betul negara jepang memang betul jepang pernah mejadi juara piala dunia liat progres awal sampe sekarang sgt berpogres sepakat liat main timnas jepang sangat nikmat utk tonton bahkan tanding terahir kalah brazil brazil lho yg notabene peringkat jauh atas jepang maksud gw knp hrus contoh dri jepang pertama jepang sama2 asia sedikit sama culture wlwpn segi geografis jepang indonesia memang bnyak bgt beda yg jepang blm lama bsa main bole malah sejarah ajar bola liga indonesia kan sekarang smua lihat hasil liga jepang baik asia timnas jepang no asia copas aj skrg semua apa yg jepang laku tp balik kalo federasi mau,0
2025-10-16T00:15:54Z,@randimardiansyah1033,cuci tangan,0
2025-10-16T00:12:29Z,@jamsembilan,neng liat kalian tiga mengakomodir extreme kiri tengah amp kanan lama jengah liat yt isi pihak,0
2025-10-16T00:05:19Z,@zainalfanani2640,mulai cuci tangan,0
2025-10-16T00:04:31Z,@garudawatcher,moga pak erick lihat bukan cuma fokus timnas naik elektabilitas hati murni maju seluruh sepak bola indonesia project jangka panjang mungkin andal bijak naturalisasi terus terus,0
2025-10-15T23:52:42Z,@aguskonghardi7820,koci jujur yg paling punya peran ganti sty please,0
2025-10-15T23:47:45Z,@dewagede216,latih inggris orang jerman,0
2025-10-15T23:41:08Z,@AdityaPratama-em9lh,kok gak video,0
2025-10-15T23:37:42Z,@LyndraGamingYT,btw yg tau koci makan permen apa,0
2025-10-15T23:34:12Z,@MIdelsSeven,bener kata kochi alex pastoor mungkin solusi yg,0
2025-10-15T23:25:06Z,@adiebombad,ajak bung harpa jeje bung ropan bung binder tomy desky biar ikut libat gagas besar moga bawa impact besar persepakbolaan indonesia,0
2025-10-15T23:21:53Z,@adiebombad,that s the point cara kritik elegan do something,0
2025-10-15T23:18:28Z,@mokofull15,gimana statement tim latih baik padahal sama tim sty aja ga apa2nya,0
2025-10-15T23:18:09Z,@sfgaming3520,yaelah sih botak lu aja ga pernah bagus terus waktu ngelatih futsal timnas inti kan buat apa latih baru kalua latih lama punya misi kerja nya jela bikin timnas kembang mulai nol yah bawa balik sty cukup cari aja translater belanda korea kan udah jeje buat bahasa indonesia gitu aja repot masalah bahasa era sty cuma framing doang mau lebih ngeri pecat patrik aja sty x pastoor,0
2025-10-15T23:17:15Z,@BaliBali-d1q,satu lemah rekrut si bodoh kluivert beri round khusus kalau gagal kontrak sayang pak erick terlalu percaya yakin mampu si kluivert pssi sekarang ibarat buah simalakama pecat amuk suporter pecat fulusss layang cuma cuma akibat pondasi oke datang borong abal abal salah siapa salah,0
2025-10-15T23:16:56Z,@livvidn,salah lu botak lu standar ganda gak jelas mana arah kemudian terus lu iya quot said yes quot ganti sty padahal lu udah tau waktu krusial makanya lu jan heran publik hate skrg tuju major orang salah satu botak gitu aja gak usah susah susah mikirnya semua orang indonesia raya tau kok,0
2025-10-15T23:15:29Z,@hadisentosa4705,mau asal mana baik tunjuk latih yg paham sepakbola asia paling dekat piala asia bojan hodak jadi timbang ato klo mau latih belanda tunjuk jan olde riekerink latih dewa united,0
2025-10-15T23:14:29Z,@ri_cobyyy,si koci2 gasuka potong bicara motong bicara orang mulu gimana coach,0
2025-10-15T23:11:15Z,@kubotanyasuhiro,punya alam latih timnas cuma patrick track record gak bagus dany alex padahal tangan indonesia yg juang kualifikasi dgn sgala kerumit entah apa yg dpikirkan federasi mngambil putus dulu,0
2025-10-15T23:10:37Z,@hafizhagisht6008,kalau tingkat regional ubah jadi liga mungkin kalau nasional ragu aja tiap kampus sulit akomodasi udah luar regional imo contoh futsal waktu timnas head coachnya coach ken filosofi beliau suka full press bahkan denger denger kata quot kalian kalau defend ngga lakuin foul kalian bukan defend quot nah sistem liga kompetisi kalau ngga salah minta babak tiap tim ngelakuin full press babak tim yg tanding sesuai mau nerapin taktikal sendiri ikut minta latih timnas ubah atur contoh futsal tingkat sma bawah goal clearence ngga lewat garis tengah karna foul indirect free kick jadi penting meminimalisir tim tim goal clearence langsung gawang sundul main tim anak anak sma bawah tuntut build up dri tengah lapang sendiri cara langsung quot bina quot main pragmatis sejak grass roots jadi mau berapa banyak liga kompetisi buat at least dukung tuju arah bina mau coaching clinic latih timnas sesuai atur tingkat sd smp hubung anak anak tuntut quot have fun quot jatuh cinta sepak bola sesuai bina bagaimana,0
2025-10-15T23:09:40Z,@uy66z,tololll org2 dlm pssi sngja buat mslh makin sering gonta ganti latih makin sering anggar dana yg masuk kantong mrka logika mmng pngrus2 pssi mo krja uang dana2 bukn hnya dri anggar tp jg sponsor2 dr prushaan besar blm lgi dana dri hasil pnjualan tiket2 rakyat indonesia yg mnonton msh ingat kan kata2 arya silunga naik harga tiket alsanya utk mmbantu prsiapn timnas tololll prmainan2 mrka slma amp mafia2 bola ssunguhnya smga trus trbongkar prmslhan pngrus2 pssi yg brtolak blkng,0
2025-10-15T23:05:26Z,@sakas9653,indonesia filosofi nya cocok jaman sty udh ketemu counter attack football fokus defend,0
2025-10-15T23:01:46Z,@snorkralingen,era medsos pssi jgn lawan aspirasi massa utk henti patrick kluivert org arya yg mulut negatif asbun hrs keluar ajang putus ajang humas,1
2025-10-15T22:59:32Z,@triyunardi6903,ngundang mbah justin hooekkk,0
2025-10-15T22:57:05Z,@pandainsomniac,sorry unsub dulu deh lama si jilat federasi,1
2025-10-16T00:43:57Z,@Riawati1987,lu pikir peduli,0
2025-10-16T03:58:51Z,@pandainsomniac,riawati1987lu pikir gue peduli kalo ga peduli,0
2025-10-15T22:54:52Z,@masdod2556,sepakbola bahasa universal akhir bukti,0
2025-10-15T22:53:37Z,@iqbalhanif7058,latih inggris yg skrg thomas thucel woy baru tau thomas thucel org inggris hahahaha,1
2025-10-15T22:49:50Z,@yanto3206,korban apx ulah x,0
2025-10-15T22:47:55Z,@solahasian,lihat bang ferry bang arie memang desain diri jadi partner banter koci koci lama terlalu nyaman sama apa kepala apa tahu biasa undang banyak tempat bagai gajah ruang banter arie ferry beliau laba gestur kurang nyaman lihat cara beliau alih kontak mata counter argument,0
2025-10-15T22:46:47Z,@DiyhaYunitau,kalo kalian semua ngikutin jaman coach luis milla kalian tau kalo timnas yg isi main lokal main kuasa bola tinggi main pendek cepet contoh baya jaman marukawa bruno sama marsel tengah irianto gila loh main bola pendek cepat latih coach aji santoso jadi kalo feri sm siapa bilang porsi indo gk ky gitu salah tinggal yg nanem aja bagus apa gk kalo pribadi balikin aja coach lm kasih waktu sampe piala asia mungkin coach lm gagal bandung beliau jura euro u21,6
2025-10-16T03:55:16Z,@parailalu7154,cocok yg pnting jngn sty jje jadi translator,0
2025-10-15T22:46:48Z,@sihabjiku,wokwok mamam dicounter mulu bacot botak suka gw kalo yg berani bantah yappingnya,1
2025-10-15T22:42:58Z,@panjiindralesmanalesmana6612,patrick orang sreiker lama tangan timnas lemah utama nya streiker jadi petrick gk mampu latih ramu tim,0
2025-10-15T22:42:28Z,@Mang.Ecet_,turnamen fc efootball konami dong,0
2025-10-15T22:41:22Z,@iqbalhanif7058,mamam tuh total putbol,0
2025-10-15T23:35:56Z,@WidideJong21,ikut makan calvin verdonk jong feijenoord haye jong alkmaar zaanstreek diks jong feijenoord idzes jong fc eindhoven paes jong n e c nijmegen balikin kan,0
2025-10-15T22:40:52Z,@seaturnu5,belanda this belanda that lama2 enek wkwkw belanda jg cmn ampir2 doang banyak level inter,0
2025-10-15T22:40:40Z,@panjiiswono347,obrol orang tiga daging semua ide2 nya utama bung fery cuman yg semua tau apa yg difikiran kalian ide2 kalian udh dulu masyarakat pemngamat2 bola negeri yg jd masalah orang2 yg federasi tdk yg berfikiran sama ide2 kalian mau siapa tum nya ingat teman ibarat sakit cancer orang lama didlm thbuh organisasi udah akut hampir mustahil untk sembuh ad satu yg jd obat gw ingat omong coch justin quot ri turun langsung,0
2025-10-15T22:40:37Z,@efendiwijaya6005,lu ga ga nganjurin felatih kulifer fi eluh kata sinteyong fecat sinteyong jastin lo luoh fengamat yng bela indonesia berani tolak sinteyong fecat bukan nyetujui jastin,0
2025-10-15T22:40:11Z,@faazafron,absen dulu liat podcast depan,0
2025-10-15T22:40:08Z,@diditprastya270,d maklumin aja si koci dah tuir mungkin dah mulai pikun jd ngasih statement beda tiap podcast,0
2025-10-15T22:39:53Z,@BayoePriyo,w subcribe tuh dah treeple mata,0
2025-10-15T22:39:16Z,@iqbalhanif7058,lu belanda lu arsenal lu aman,0
2025-10-15T22:39:15Z,@SosmedAngkasa,konten sangat maaf salam angkasa bola,0
2025-10-15T22:37:22Z,@refanoputraputra7544,bikin ngakak sisa redho feri,0
2025-10-15T22:36:55Z,@ErinKhayri,bila sulit mengembalikkan sty minimal naik posisi alex pastoor,0
2025-10-15T22:36:38Z,@Didi_dyk,inti staf latih baik gagal total,0
2025-10-15T22:33:32Z,@mayoriah_gaming,filosofi indo kalem gotong royong ngamuk klo d senggol,1
2025-10-15T22:32:25Z,@mohamadsabriidris123,ambil sty bukan beliau bagus beliau coach yg punya luck timnas check matches sty dngn lawan masa genting spt aff semifinal lwn spore spore gagal penalti last mute lwn kuwait layak pialas asia indonesia dpt penalti layak 2nd round piala asia team draw amp banyak match malang ulsan sty tiada luck spt timnas so pecat so ambil sty kerna luck nya dngn timnas kuat,1
2025-10-15T22:30:22Z,@Reyhanwss,subbbb guys jangan lupa,0
2025-10-15T22:30:08Z,@amidprasetiyo196,ngomongnya mencla mencle ninh botak,1
2025-10-15T22:23:08Z,@TGLCN,komporin aja bng feryi,0
2025-10-15T22:22:35Z,@lucy6967,knp sih hrus yg undang padahl ngk tau bola,0
2025-10-15T22:21:46Z,@sensei09090904,gimana sih lo botak td ngomongnya gk tuju pecat pk skrg malah tuju nunjukin bgt cuci tangan,1
2025-10-15T22:21:37Z,@AminuddinAminuddin-p4e,hamba sama simon tamata jordy cruift padahal coba tunjuk hasil kerja org nihil tetap belanda kirim gaji kerja,0
2025-10-15T22:20:29Z,@RoySzuhry,bro defend belanda things,5
2025-10-15T22:20:05Z,@wawanajah6610,emang hebat apa main mau maen total football yg malah bapuk sulit cetak goal,0
2025-10-15T22:18:43Z,@notificoffee2902,klo ketemu orang2 yg kritis susah ngomong ni org tua,3
2025-10-16T01:57:30Z,@ImamPrayitno-d6o,udh kicep ngomong,0
2025-10-15T22:18:04Z,@shineRSP,kalau sty bagus kenapaa ulsan hd pecat menang tanding,0
2025-10-15T22:18:00Z,@kingsleyakafalisha9660,kalau mau maju mulai usia dini mulai umur thn atas liga smp sma main yg bagus masuk kuliah gratis,1
2025-10-16T02:13:17Z,@syahrulmufidho,loh justru om okie udah bilang satu liga playgroup liga mahasiswa bentuk kompetisi nasional,0
2025-10-15T22:16:36Z,@budimanarifinn,,0
2025-10-15T22:16:28Z,@ViskaTVOfficial,justin sm dgn rocky gerung pake bahasa2 intelektual biar orang awam kagum pd hasil kerja nol besar alias mulut besar,2
2025-10-15T22:15:43Z,@SirriRusdin,coah justinus pandai ngomong doang,0
2025-10-15T22:14:03Z,@windyjatmika2511,udahlah jangan ganti2 trs kapan jadi klo ganti latih trs inie bola negara hebat apa bola klo kalah yah kalah dewasa,0
2025-10-15T22:10:15Z,@6436Vanos,latih timnas inggris skrg org jerman woyyy,0
2025-10-15T22:08:58Z,@fery_cw80suprianto33,bacoot kuping pelangi la selalu serang sty guguk pelihara erik tohir,1
2025-10-15T22:06:17Z,@SandiSugiana,suara feri lebih gede yg klo kecilin suara koci ilang pasin mic nya,0
2025-10-15T22:01:08Z,@idrisidris6646,gagal timna orang quot benci sty bung towel justin aku iupa nama,0
2025-10-15T21:59:40Z,@derryprasoedjoe20,heleh malah ribut soal filosofi gilir tim menang filosofi tahan lu koar koar pragmatis mau menang main cantik wkwkwk tak botak makin ngawur,1
2025-10-15T21:57:14Z,@bdsfarm3710,koclik,0
2025-10-15T21:56:12Z,@kangmasmv3974,bodo kalau patrick kluivert pecat mending pindah timnas u u u jadi dirtek pecat bayar kompensasi milyar eman eman lah milyar beri sigagal pk,0
2025-10-15T21:52:20Z,@peniyasulastiana,jam lebih dengerin orang ngeles,0
2025-10-15T21:49:16Z,@ibrahimyen27,inti sty tahun kalau ganti latih yg aja lah,0
2025-10-15T21:48:50Z,@derryprasoedjoe20,hahaha netizen yg kena dikit dikitpecat lahh yg kemaren mecat aja siapa banyak yg protes soalpemecatan botak hahah lu ngomong apaansi,0
2025-10-15T21:48:11Z,@sulislele7335,pk erik tohir pecat aku sangat curiga orang tsbt sama sama mafia,0
2025-10-15T21:42:26Z,@6436Vanos,hbis makan cuci piring cuci mulut amp cuci tangan wkwkwkwkwkwk,2
2025-10-16T01:09:53Z,@lambokjohansansitoruspeter8653,kwkwkwkwk pakai sunlight kesat bang nyuci tangannn,0
2025-10-15T21:39:00Z,@Sutrisno-g1v,baik latih timnas indonesia sty,1
2025-10-15T21:34:54Z,@ChrizzMccandless,kosong lu botak,1
2025-10-15T21:31:46Z,@ChrizzMccandless,botak menang judi,0
2025-10-15T21:28:18Z,@rastamaniagmail,udah mls dengerin koci ngomong sekarang fucklah,0
2025-10-15T21:27:29Z,@Suwardi-g1c,gak ngerti urus pssi main apa bingung jadiy bagai sepporter rasa hancur,0
2025-10-15T21:27:22Z,@ibnugroho3365,inggris latih jerman jon jangan sok jon,0
2025-10-15T21:25:38Z,@danielwogo8742,kalo filosofi sepak bola portugal grasa grusu rebut bola kalo filosofi sepak bola indonesia sopan santun ga enak bola dah kaki lawan jd enak kalo merebutx,0
2025-10-15T21:24:16Z,@winnoceano,si paling total football cocok total foorball yakin embrio filosofi sepakbola u17 sekarang tarik konten masalah bina mungkin buat turnamen asprov u tim laku tanding kandang tandang sistem gugur laksana tiap tahun regulasi main bukan main klub liga kontrak klub profesional bukan main asing,0
2025-10-15T21:21:56Z,@ChrizzMccandless,sty in,0
2025-10-15T21:21:43Z,@feristwn6061,total football kntl muak co belanda aja gapernah juara wc total football nya koci hahaha,0
2025-10-15T21:19:06Z,@edikaikai940,mana maling ngaku judi,0
2025-10-15T21:14:51Z,@rig7055,piala level pildun mancini turut elu buat seri sama sty kurang kelas apa sty ngeless mulu,0
2025-10-15T21:11:04Z,@SM46734,tp syng bny pngmat benci sty mgk justin in jug,0
2025-10-15T21:10:37Z,@andsssp,sibotak sipaling belanda sales judi binomo orang paling munafik se alam semesta sedang cuci tangan,2
2025-10-15T21:06:21Z,@Bpsyakad,lu sendiri sering ngeles,0
2025-10-15T21:04:37Z,@grasianyunestu7913,milu,0
2025-10-15T21:03:50Z,@NazilTurirejo,gak kayak spain,0
2025-10-15T20:58:06Z,@NazilTurirejo,dah paling cocok jerman,0
2025-10-15T20:55:47Z,@danielglory2016,mending mending gak usah pake total football main tuh udah beberapa tahun latih pake tahan lalu transisi kalo fondasi ubah jadi sekarang ngapain paksa kalo ancur ancuran,0
2025-10-15T20:54:57Z,@YosepFernando18,satu foto lorong satu korban elektabilitas,0
2025-10-15T20:52:53Z,@sitizuhriyah8267,indonesia ngga cocok main total football kalo bawah main tengah akurasi pasingnya bawah rata rata indo punya gelandang tahan kontrol tengah konsisten lebih realistis indonesia main cara serang cepat wing back sayap indo punya speed yg bagus,0
2025-10-15T20:52:19Z,@HeruSugiarto-j4o,pecat pecat pecat pk pk bukan latih sejati sepak bola sty sty balikin jadi latih timnas,0
2025-10-15T20:52:09Z,@mrbryliant5754,datang ancurin pulang matap jiwa ga inisiatif mo ngapain krj sama dgn org2 model gin koci ribet susah ngomong klo udh fans berat,0
2025-10-15T20:49:46Z,@harihari-k9v7j,jujur gw lebih neng kalo debat isi kochi sama yg lawan sama kochi seru aja gitu kalo towel pilih debat tv one jujur kurang suka towel yg gangerti sepakbola luar ferry sama towel malah pinteran bg ferry padahal towel yg jauh lebih tua,0
2025-10-15T20:41:40Z,@FatyaMahyzia-c9i,justin cari aman,0
2025-10-15T20:41:37Z,@muintralala5455,justin gimana otak ga ngambung debat fery aku sty filosofi nya cok,0
2025-10-15T20:40:56Z,@ErvanBustomi-j9l,pdhal semua ngerti tau justin gk ngerti mslah bola lapang besar tp kok jd panutan,0
2025-10-15T20:40:23Z,@ZulKarnaen-p3d,bang botak klo sty jeli lihat tan lawan kapan waktuny main parkir bus kapan waktuny total footbaal tdk seprti sipetruk main totalfootbaal abis akhirny hujan gol australia waktu sty bs tahan imbang sty bangun sepakbola dr minus potong lg wabah covid gimana mau bilang truk tangan garuda yg jd tinggal lanjut menammbah yg kurang bukan utk acak acak kaya gado quot aja akhirny hslny bsr adapun menang kandang orang main dibahrain aja hrsny bs menang klo ngga curang wasit botak goblok,1
2025-10-15T20:36:18Z,@denirfan1995,suka podcast lama orang nya 3orang timbang nya berat kiri kanan,0
2025-10-15T20:35:53Z,@ReniJanuria-n5h,emang total football pernah juara piala dunia woiii,0
2025-10-15T20:35:44Z,@ErvanBustomi-j9l,klaper ganti jastin platih timnas pingen tau congor dy sepinter bacot,0
2025-10-15T20:31:28Z,@aswinardiansyah3359,kalau patrick msh head coach kosongin aja semua tribun pas timnas maen orang gk pnya otak hati n empati bukan nya balik indo mlh kabur belanda pantekk emang,0
2025-10-15T20:31:17Z,@mbombokusuma1717,si botak si botak pundit yg keruh sepakbola indonesia,2
2025-10-15T20:29:33Z,@hikalfahrian_fis6446,inggris mah latih nya orang jerman wak,0
2025-10-15T20:28:12Z,@music_cmbb,iya in aja paling total football,0
2025-10-15T20:27:07Z,@yant1599,jastin plinplan awal agul pk dkk sekarang ngomongny mau ngomong ngalor ngidul lu tu nol jastin,0
2025-10-15T20:25:49Z,@music_cmbb,paling belanda,0
2025-10-15T20:25:33Z,@bahemoth94,benar gagal world cup jadi reformasi sepakbola nasional buat roadmap jelas sempat lihat quot garuda dunia quot indonesia masuk rank tahun sebut sama rencana nasional sebut indonesia emas dirgahayu tahun bilang rank fifa jadi top bagus jelas solid roadmap budaya buruk tiap besar pimpin jenis organisasi perintah apa kepingin punya quot jejak beda quot biar jadi sejarah takut punya roadmap jelas ganti pimpin jadi ubah latih siapa buah timnas punya filosofi jelas selaras roadmap jangka panjang latih sesuai timnas bukan tim club filosofi main klub ubah sesuai latih filosofi klub timnas punya filosofi jelas cara roadmapnya siapa roadmapnya federasi roadmap jelas jangka panjang tetap jalan siapa isi federasi diskusi seminar simposium rumus sama roadmap sepakbola indonesia libat jurnalis latih ex main klub undang expert luar negeri bagai benua beri ide ide tambah roadmap roadmap jelas tinggal jalan progres stop federasi bagai panggung elektabilitas tenar olahraga politik quot politik kelah saling caci maki football for unity quot,1
2025-10-15T20:23:01Z,@panjipurbaya8516,inti si botak pernah suka sty entah punya dendam apa rasa nya engga obyektif krna sttus bagai,0
2025-10-15T20:21:48Z,@andreas815,halah si justin munafik hipokrit ga jujur bangga2kan terus belanda,1
2025-10-15T20:15:17Z,@FaberShousha,aja bahas kultur an belabda heleh,0
2025-10-15T20:12:12Z,@ErvanBustomi-j9l,eric tohir pernah president inter karna kaya banyak uang dancok tp mna tau dy soal bola tolol,0
2025-10-15T20:11:08Z,@YukiKuran92,mental nya org udah kalah dulu seblom tanding klo gitu gak harap buat sepak bola indonesia buat maju,0
2025-10-15T20:07:46Z,@adipratama4335,diskusi mantap samar samar tahu mana corong pssi objektif soal filosofis yg beneran,0
2025-10-15T20:01:31Z,@asyafarudin,taik lah si botak emang anti sty karna pesan order dr et kampret asal komen pantesan si greg ama binder mau tonjok lu ga suka orang karna ngomong objektif benar ente ngomong atas pesan dr et pssi orang ga nasionalisme pemdukung tulen timnas cuma kerja buat cuan,1
2025-10-15T20:00:59Z,@m2mxgaming373,bulshit culture kochi selalu cuci tangan,0
2025-10-15T20:00:02Z,@Gerrigarmen,seru adu argumen nya sama punya opini saling bantah tuju nya sama kembang nya sepak bola indonesia,0
2025-10-15T19:56:01Z,@Hobygabut,lu buzzer koci lu yg ngasih saran k erick melek,1
2025-10-15T19:55:28Z,@Hobygabut,mikir ga sih lu yg giring opini dukung latih belanda lol,0
2025-10-15T20:01:52Z,@rayhannugraha5131,koci nyaranin latih belanda budaya sama bro ngga saranin pk ngelatih,0
2025-10-15T21:04:57Z,@rig7055,tema awal suka belanda fix,0
2025-10-15T19:48:04Z,@GoDedeAel,,0
2025-10-15T19:46:42Z,@bagusariyanto6808,,0
2025-10-15T19:46:09Z,@azhe_aziezi,izin nyata ikut peran kalau butuh laksana liga liga gagas bang arie bang ferry kochi capek marah marah liat kondisi hari ngebayangin masa depan sepakbola indonesia kalau chance libat liga liga gagas which is very good idea senang hati libat apa benar benar doa rencana rencana baik laksana sukses selalu,0
2025-10-15T19:45:51Z,@syartigga9240,yg ditunggu2 dri awal pak et jdi ketua pssi bina usia dini mana niih kompetisi sd smp sma tingkat mahasiswa sibuk bgt ngurusin diaspora sampe timnas bikin kyk klub bola gw inget bottom up policy yg diagung2kan gaa jalan jga turut gw timnas masuk pildun apa bkn soal tp bina usia muda benah liga lokal lhoo yg utama pak et klo masuk jga cmn bangga pernah catat masuk pildun doang tp generasi main bola ancur2an,1
2025-10-15T19:45:26Z,@muhammadirvangibran572,kelas bang arie,0
2025-10-15T19:44:12Z,@triwantoirfan9809,lucu si ferry udah punya chanel sendiri subs 2m eh malah bikin baru sekarang ngemis subs liat noh si botak dedy corbuzier program dy masuk chanel deddy corbuzier hasil konten sampah indra frimawan aja dapet views 1m loh,0
2025-10-15T19:43:49Z,@someoneeoo11,anjay culture jaree,0
2025-10-15T19:42:57Z,@MuhamadRais-h5y,sitohir bukan korban elextabilitas tpi yg mmbunuh elextelebilitas yg koar quot bersih pr mavia justru jdi gembong mavia pssi trmasuk sigundul botak justinus biyang kerokny,2
2025-10-15T19:40:35Z,@Ssfarm13,muter2 bilang bina muda tu u17 ikut pildun justin tu omong kosoong aja menang tua aja,1
2025-10-15T19:39:41Z,@septa2087,ayok rakyat yg rasa cinta donasi uang 5ribu kepala kali 100juta orng aja kan rakyat 350juta lbih 5ribu kali 100juta sdh 500mlyar untk mmbyar kompensasi patrick cs depak dg syarat erik mundur pssi angkat pak sumardji jadi tum ratu tisa sty yg kontrak nya msih kalau sty gagal tau mundur sendiri dg hormat bktikan kalau suara bkti pssi bukan milik erik tohir sinulingga cs kalau diam orang2 pssi suka2 klu daulat insyallah siapa yg jadi tum pssi berfikir kali kalau macam2 klu nunggu tngjwab pak erik kecut hnya ngandalin influncer bola untk bicara bela yg ngomong kptusan nya gagal rakyat mntak mundur mundur,1
2025-10-15T19:39:29Z,@Aldy19-h3f,ayo fans emang ken instan sukses khusus timnas senior dulu pssi serius donk ngebangun bina dasar mikirin sepak bola kab kec desa u19 u23 anggar buat pssi besar loh peristiwa beri sempat change ubah lebih baik,1
