Date,UserName,Comment,Like
2025-10-16T02:21:57Z,@meetmyj3471,"percuma selama dibalik federasi dibelakangnya,begitu pula org2 dibelakang pemerintahan skarang ini klo niat nya jelek ga bakalan maju2 negara ini.",0
2025-10-16T02:20:52Z,@ardanaputra3279,"Botak loe kebanyakan ngeles nya makan tu total foot ball kalau loe gagal buat apa total foot ball, jaman sekarang sudah banyak berubah total football gak guna sekarang bro, lie pake total football di Indonesia kagak cocok botak...",0
2025-10-16T02:20:04Z,@Regar_Abiyatsa,Kita ini main di Asia bukan di Belanda justin GUOBLOKKKKKK 🤮🤮🤮🤮,0
2025-10-16T02:19:07Z,@Regar_Abiyatsa,Pinter ngomong otk kosong 🤮🤮🤮,0
2025-10-16T02:19:07Z,@awaluddinrizal5394,Orang tua ini emang harus ada yg ngimbangin debat. Dan Ferry do it very well,0
2025-10-16T02:17:39Z,@mericnugroho5336,"winratenya bang ferry emang gokil sih, tapi sayang ternodai karna tim onodera, winratenya jadi 99%",0
2025-10-16T02:17:19Z,@amruputingbeliung1655,"Ayoo jalanka kk ferry. Di pelosok banyak anak-anak yang bisa bersaing dengan mereka yang fasilitasnya bagus. Cuman tidak ada pembinaan dan  tindak lanjut. Kalau mereka focus dibola apa ya g mereka dpat  <br>Jadi mereka yah focus yang instan ada yang jadi petani, dan jadi tukang bangunan.",0
2025-10-16T02:16:54Z,@sergelah,Possession football bukan total football woiiiii,0
2025-10-16T02:15:51Z,@MaiaPuspita-p8k,"Coach Justin, berarti mereka udah tahu bahwa kita tidak akan pernah masuk piala dunia dong pada saat coach podcast di Haye way? Krn pilihan nya JD milyarder atau masuk piala dunia. Artinya mereka sudah menduga bahwa ada pihak pihak pilih jadi miliarder.",1
2025-10-16T02:15:22Z,@Badboybradfor,"Udah bener setidak nya 5 tahun ini yang bisa kita lakuin pembinaan sejak dini, masa lu pasrah gitu coach kayak seakan2 gada solusi karena pengurusan bertahun-tahun gini gini aja. Ayolah coach jangan kayak terjebak dalam pikiran sendiri, jangan sungkan kalo memang erick tohir tidak menjalankan pembinaan dan liga dengan benar, jangan karena kedekatan relasi lo jadi keliatan dungu coach",0
2025-10-16T02:14:51Z,@indopahit-y1w,"Sekarang itu yg penting <a href=""http://www.youtube.com/results?search_query=%23pkout"">#PKOUT</a> dulu...",0
2025-10-16T02:14:15Z,@aryarezkys,"sty sudah menemukan filosofi permainan dgn timnas, malah di hancurin😊",0
2025-10-16T02:14:11Z,@aryarezkys,"sty sudah menemukan filosofi permainan dgn timnas, malah di hancurin😊",0
2025-10-16T02:12:57Z,@lambokjohansansitoruspeter8653,Semoga bos bos perusahaan melirik ini dan buat satu lini bisnisnya ssb dan ikut mereka2 ini,0
2025-10-16T02:11:04Z,@egaedwinprasetyo313,iklan mulu nih yt,0
2025-10-16T02:11:03Z,@abibray498,Gw sih.. Pelatih berikut nya klo gk dari Korea Selatan ya dari Jepang..,0
2025-10-16T02:13:01Z,@ChrizzMccandless,Korut 😂😂😂,0
2025-10-16T02:08:56Z,@deenguitaristpurple2193,Yg tgh mirip abang Gan ytber mlysia😂,0
2025-10-16T02:08:37Z,@AbangGanteng-v3v,"Atau Ange Postecoglu bagus juga tu, dan kebetulan lagi nganggur.<br>Dia udah terbukti prestasi nya di brisbane roar, timnas australi, dan tottenham hotspurs.❤❤",0
2025-10-16T02:08:29Z,@lambokjohansansitoruspeter8653,Mimpi pun salahhhhhhh,0
2025-10-16T02:07:22Z,@kurohikokuma4038,"gw nangkep sih maksudnya ferry, sebaiknya dimatengin di Liga SMA/SMK semusim jalan tiap tahun.<br>nantinya mereka yang terpilih dikasih &quot;privelege&quot; masuk PTN lewat jalur prestasi.",0
2025-10-16T02:07:16Z,@AbangGanteng-v3v,Luis milla,0
2025-10-16T02:06:40Z,@noenoe2691,"Saya hanya mengingatkan, sty juga mampu totalfootball dan menyerang. Liat aja di piala asia senior dan u23.",0
2025-10-16T02:06:23Z,@zainularifin1847,Justin SGT ahli bersilat lidah....padahal dia aktor kebobrokan timnas,0
2025-10-16T02:06:01Z,@alfanmahdi4525,"Solusinya minta itu PSSI ke kita, media, masyarakat, projeknya itu apa? Apa yang sebenarnya dimau?",0
2025-10-16T02:05:34Z,@andriantonnh7594,gas liga mahasiswa 🎉,0
2025-10-16T02:05:00Z,@afidmaulana841,👏,0
2025-10-16T02:04:54Z,@joschatampubolon,"<a href=""https://www.youtube.com/watch?v=BLZxxroO2Wo&amp;t=770"">12:50</a> Narasi bahaya belandasentris, harusnya ditanya balik buktinya pelatih Inggris bukan orang Inggris (Tuchel), pelatih Brazil bukan orang Brazil (Ancelotti), pelatih Portugal bukan orang Portugal (Roberto Martinez)",1
2025-10-16T02:03:49Z,@arvimuhammad1338,Kemarin bilang ini bukan proyek gagal<br>Sekarang bilang heran kenapa belum segera dipecat.,0
2025-10-16T02:17:08Z,@Regar_Abiyatsa,Dia itu penjilat 🤣🤣😀,0
2025-10-16T02:03:10Z,@Dimas-wq8vk,nyatanya kemaren total football juga gagal napa mesti maksain total football si,0
2025-10-16T02:02:38Z,@Bounsbek99,"Koci gelagapan kena statement2 logis dari bang Ari dan bang Fery.<br>Maksain total football banget,kocikocak banget dah😂😂😅😅",0
2025-10-16T02:02:29Z,@ekasuryaputraagusp8261,"Saya tuh jujur bingung dgn pengamat hp 2 ini, selalu ngomong sehebat apa pemain kita kan mereka tier 3 lah 4 lah tapi selalu ngomong jg suruh timnas main total footbal krn belanda dll, kan ini berlawanan bukankah harusnya ketika tau kualitas pemainnya seperti apa maka harusnya bermain pragmatis jawabannya. Udah tau pemain di tier 2-3-4 tapi maunya total footbal kan itu kyk udh tau garem itu asin tapi pengen manis gt. Ya kalau udah tau pemainnya segitu ranking fifa juga segitu dan ini untuk pertama kalinya bisa melangkah di kualifikasi pildun untuk mau lolos pildun ya main pragmatis tohhhhhhhhh kan ibarat orang baru pertama kali masuk kerja ya harus lihat situasi kondisi lingkungan kerja adaptasi dengan lingkungan kerja biar bisa masuk di circle lingkungan baru biar diterima di lingkungan yg baru dulu , bukan malah grusak grusuk kyk udh jadi pekerja senior ya lu di gampol seruangan tempat kerja itu contoh sederhananya . Coba jelas siapa tau menemukan jawaban dari statement pengamat hp 2 tsb.",1
2025-10-16T02:02:15Z,@rizakohari666,isinya daging semua.. keren semua bertiga,0
2025-10-16T02:01:57Z,@robbiekhairur2133,Buat blue lock Indonesia,0
2025-10-16T02:01:36Z,@Rush_Motoo,Masalahnya kluivert ituu ngangg ngonggg doang di pinggir lapangan 😂😂😂😂,0
2025-10-16T02:00:51Z,@rzltfni4724,pelatih inggris orang jerman..bego,0
2025-10-16T02:00:36Z,@moccaepa5123,Klo keluar negri pake VC tp pake suit tetap y,0
2025-10-16T01:59:51Z,@faisaladi6335,klo proyeknya jangka panjang ampe 2030 kenapa dulu sty dipecat 😂<br>kecuali klo targetnya cuman pildun 2026 ya oke di pecat la ini katanya proyek jangka panjang ampe 2030 kok yg dipecat sty mana masih ngangsur kompensasi lagi 😂,0
2025-10-16T01:59:44Z,@masfu3597,Botaaaak omongan mencla mencle.. Sialan..,0
2025-10-16T01:59:35Z,@jacobarden1053,Inggris pelatihnya Jerman cokk,0
2025-10-16T01:59:24Z,@Pratata-j8t,Giliran begini aja merasa paling tersakiti wkwkw dasar marketing kluipert 3 pelatih jadi 1 tai 😂😂 prestasi melatih lu apa sih ? Lu tinggal di belanda berapa lama sih merasa paling belanda . BELANDA MANA PERNAH JUARA DUNIA,0
2025-10-16T01:59:14Z,@Ididiwai,"Kochy terlalu maksain Total Football dan Pelatih Belanda. Main yg pas aja dulu lakh , liat tuh kemaren maksa ganti pelatih, padahal udah cocok sebelumnya 🙈. Filosofi ya ntar2 aja 😂.",0
2025-10-16T01:56:21Z,@klungsuasem88,"Pastor dan PK satu gerbong, 11 12, kalau tetep pertahanin sama aja kita akan liat muka bintang laut di dia,,,,sudahlah pak botak, ga usah gila kelondo-londoan....sudah terbukti style mereka ga cocok sama kita. pake STY atau mending pelatih lokal aja sudah.....Kalau Alex berbeda harusnya dia ga ikut kabur ke Belanda juga dong...Kalau kamu mengikuti orang yg ga bener kamu bagian darinya bukan?",0
2025-10-16T01:55:51Z,@gatotwahyudianto7958,"Patric, ET dan Arya OUT ...STY IN",0
2025-10-16T01:55:46Z,@MauCeritaBola,Orang orang cerdas kumpul 😊,0
2025-10-16T01:55:33Z,@muhammaddefalahramadhan2799,"Pelatih Inggris, Thomas Tuchel orang Jerman",0
2025-10-16T01:54:51Z,@bimainfinity1394,Daging,1
2025-10-16T01:54:45Z,@SINGOTIMUR,Si paling belanda ternyata cocotnya zonk,0
2025-10-16T01:54:39Z,@franhabi,"Si botak keliatan terlalu maksain Total Football harus ditanemin ke gaya permainan timnas, padahal apa ug dikatakan bang Arie itu logika dan masuk akal, dgn cuaca yg beda dg di belanda, daya tahan dan fisik pemain² tentu beda. Lagipula Belanda gak pakem² amat pake Total Football, terakhir masuk final 2010 gaya main Van Marwijk jauh dari dibilang Total Football. Sepakbola modern juga gak saklek kayak dulu, Brasil terakhir juara 2002 gaya mainnya diakui org Brasil sendiri jauh dari Jogo Bonito, Scolari lebih mengedepankan hasil daripada permainan indah, begitu juga dgn Italia, Catenaccio udah masa lalu bagi mereka, di era skrg kalo mereka masih ngandelin filosofi itu dgn bek² yg udah beda kualitasnya dgn zaman Scirea, Baresi, Maldini, dll, bakal habis mereka kena bulan²an tim lain.",0
2025-10-16T01:52:25Z,@パンジャイタンマイケル,"Saya berharap, indonesia melalui pssi bener&quot; bisa serius bangun sepak bola kita! Pembinaan pemain dari usia dini, kompetisi liga lokal dibenahi, dll, benahi dulu lah semua itu baru kita bisa punya amunisi untuk level timnas kita lebih kuat di waktu mendatang. Itu yang benar&quot; kita jalankan saat ini",0
2025-10-16T01:52:16Z,@muhammadilhamdarmawan484,Nonton menit 60 ke atas banyak dapet insight baru betapa bobroknya pssi dari jaman dulu😂,0
2025-10-16T01:51:58Z,@muhammadjunaidi736,Malas nonton klau ada justin,0
2025-10-16T01:51:54Z,@davidyodo24,Botak 2 hp: saatnya cuci tangan,1
2025-10-16T01:51:47Z,@JulioJulio-v8x,PELATIH  PK DATANG TANPA JEJAK PULANG TANPA JELAS.... YANG LEBIH PARAH ADALAH ORANG DATANGKAN PK TERNYATA LEBIH GOBLOK.... <br>MAKANYA JANGAN GUNAKAN BOLA UTK POLITIK😂😂😂,0
2025-10-16T01:51:44Z,@reenaldisatria,"Justin apaan sih ngomong total football mulu, sekarang yanh penting main tenang bawa poin dengan kemenangan. Sama aja kalo total footbal ujungnya berantakan dan kalahan.<br>Ngelatih timnas futsal juga ngga bisa juara asia kok dia tuh, terlalu ngotot doang",0
2025-10-16T01:50:08Z,@bambangmurdiyanto1132,"Main bola itu pakek tatik harus sesuai kemampuan tim kita dan tim lawan. Kalo tim lawan jauh lebih baik pakek total football ya gak masuk. Sty itu cara nglatihnya pas. Menyesuaikan lawan. Kalo lawan cocok, total football kaya pas lawan Irak dan Jordan di u23 y masuk. Kalo lawan Jepang dengan kualitas tim jauh lebih baik Jepang pakek total football y kebantai kita.",0
2025-10-16T01:48:46Z,@BerlinYushawa,"Sisakan ruang ikhlas? GAK ADA! Gw Uda 35th. Gw nunggu 35th asal lu tau ya para petinggi yang gak beres! Sakit yang gw rasain dari subuh kita kalah sama Arab dan Iraq, itu akan terus terkorek lagi, diungkit lagi, sakit lagi Sampek 5th ke depan, KOCAK! ini luka gak akan sembuh Sampek kita lolos piala dunia. Itupun kalo 4th ke depan pemain kita sebagus ini, momen kita sebaik ini. Nah kalo kagak? Gimane??? Temennya Spongebob!!!! Belum tentu juga gw masih hidup Sampek tahun 2030. <br>Gak ada ruang ikhlas! GAK ADA!!!",0
2025-10-16T01:48:23Z,@masmulhamdi,"Performa Beckham sebetulnya udah kelihatan pas lawan China di GBK,, gocekannya mungkin bagis, tapi pada saat itu dia kalah body sama pemain China, ada beberapa kali Beckham ga dapat bola karena di body sama pemain china, sehingga sering kehilangan bola. nah herannya kok petrik ga liat itu sebagai acuan pas turunin Beckham sebagai starter di Ara saudi kemarin. Dia ngelatih kayak ga kenal pemain.",0
2025-10-16T01:47:22Z,@hutagaolwiratama,"Berbagi opini<br>1. Permasalahan sty in kluivert out sebenernya ekspektasi kita aja ketinggian itu <br>2. Sebenernya secara infrastruktur kita belum layak jadi peserta World Cup, kenapa ? Ex : sesuatu tindakan/kejadian yg ga populis langsung main serang media sosial sampai ke individunya. It&#39;s about mental<br>3. Mental timnas kita itu belum sampai ngelewatin round 4 iaudh pulang asah lagi next turnamen bangkit kan sebelumnya udah ada tolak ukur. Jepang sehabis perang dunia ke 2 juga ga tiba - tiba jadi peserta piala dunia, pasti ada gagal dan evaluasi<br>4. Timnas/PSSI udah terlalu politis, mulai dari sekelompok orang di dalam organisasi mau nyingkirin ET atau ET sendiri menjadikan ini sebagai kendaraan politik<br>5. Perbaiki sistem pembinaan dan liga lah kalo ga gitu mau sampai kapan ? <br>6. PR organisasi juga jelek banget<br>7. Yg ngerti bola belum tentu ngerti ngurus organisasi atau sebaliknya",0
2025-10-16T01:46:51Z,@Regar_Abiyatsa,Selagi ada Justin towel gwe dislike dan gk nonton 🤣🤣🤣,0
2025-10-16T01:46:10Z,@DimasMangkupraja1,Salahnya Kochi ya terlalu Belanda 😂,0
2025-10-16T01:45:16Z,@Syukuryadhi,"ADA agenda bsar utk ksus2 di BUMN,,timnas di korbankan supya agende pembrantasan korupsi di BUMN.....agenda pnghancuran TIMNAS di mulai stlah ET di berhentikan jd mntri BUMN",0
2025-10-16T01:44:30Z,@mhdafid7437,Pake filosofi bunglon aja Napa jd lawan siapa aja bisa adaptasi...<br>Gmn koci?,0
2025-10-16T01:43:16Z,@LeoHaryoto,"Dari zaman penjajahan, Indonesia sdh punya bibit penghianat dan sekarang penghianatan itupun berlanjut... Sang penghianat itu erick tohir.",0
2025-10-16T01:42:23Z,@pororopororo1052,"Menit  <a href=""https://www.youtube.com/watch?v=BLZxxroO2Wo&amp;t=815"">13:35</a> botka mulai gag masuk akal",0
2025-10-16T01:41:16Z,@HCh13,Kepentingan koci dukug mafia bola,0
2025-10-16T01:40:46Z,@HDS1043,Apapun alasanya yg penting timnas gak di pegang klivert...terbukti gak cerdas ancur timnas kl dipegang klivert...tolong ini riil..klivert kemarin gk sdg melatih tapi sedang main judi...timnas sbagai korbanya...tolong terus.silidiki,0
2025-10-16T01:40:36Z,@agrypranugatama883,"Udah ngomong debat panjang, tiba&quot; kembali ke apa itu diaspora😂",0
2025-10-16T01:40:05Z,@RizkyPrikartomo,Anjir 😂 gw trauma Denger Frank de boor 😂 cukup fer😂 internisti trauma 😂,0
2025-10-16T01:39:28Z,@rindu6955,"Karena justin di hatinya sdh ditanamkan  dengki ,sirik  ke STY apapun yg dibuat STY Baik dimata Justin jelek karena didasari kebencian",0
2025-10-16T01:38:49Z,@TigaWarnaToko,"Gw liat anak 10thn tanding bola di tv, mainnya sama persis kayak liga 1, gocek&quot; sendiri, umpan lambung shooting, ini yg dimaksud anak usia dini hrs dididik dasar sepakbola, passing ,control, visi, jgn nyari menang doang..kalo perlu piala cmn buat yg passing % nya tertinggi aja",0
2025-10-16T01:38:45Z,@HCh13,Cuma Ferry yg waras di sini,0
2025-10-16T01:38:13Z,@wo9z6LQq4,Apaan sih botak di counter.. di bantah..gue setuju..di bantah..di counter..gue setuju plin plan banget cuman hitungan menit dong. Padahal Bang ferry ama Bang arie udah jelas banget nge break down masalah sepakbola di Indonesia tapi si botak maksa banget DNA Total football Belanda itu harus di tanamin ke pemain Indonesia sekarang,1
2025-10-16T01:38:08Z,@ikhsanmardian852,"anj banyak duit nih podcast, iklan mulu",0
2025-10-16T01:37:52Z,@ziekarnen,Jujur gua dari tadi malah lebih setuju sama Bung Ferry.,0
2025-10-16T01:37:39Z,@burhanudinwibowo3223,"Dulu jamannya iwan bule, pake sty supaya buat dasar filosofi permainan dulu, dan itu takes time. Skrg malah dirombak kali. <br>Maunya apa si lu pada stakeholders. Kalah sama mafia<br><br>Udah jelas fiosofi mulai kebentuk dijaman sty, malah komandannya diganti DITENGAH perang dgn filosofi yg 180 derajat beda, Ya hancur lebur lah. <br>Beginilah kalo gapunya blueprint yg jelas.",0
2025-10-16T01:37:01Z,@ridwankarnio8561,Thomas Tuchel?,0
2025-10-16T01:36:37Z,@gani4558,Bukti nyata sudah ada Nova Arianto didikan Sty berhasil membawa u17 lolos piala dunia,0
2025-10-16T01:36:34Z,@androidgb8675,"<a href=""https://www.youtube.com/watch?v=BLZxxroO2Wo&amp;t=4273"">1:11:13</a> liga sd itu bagus main 5  vs 5  tiap minggu main. Karena minat anak kecil main bola kurang",0
2025-10-16T01:34:20Z,@Nursahid001,Intinya sih harus ada orang jujur di grassroot kalo tetep di jalur itu sudah di korupsi mana ada bisa maju kalo begitu,0
2025-10-16T01:33:05Z,@rocksteady244,3 pelatih menggantikan 1 pelatih😂 pelatih biawak,1
2025-10-16T01:33:00Z,@kurniawanSA,againnnnnnn win rate 100%<br>koci nyerah juga sama ferry,0
2025-10-16T01:34:33Z,@kurniawanSA,"<a href=""https://www.youtube.com/watch?v=BLZxxroO2Wo&amp;t=227"">3:47</a> iya buruk<br><br>wakakakakaka",0
2025-10-16T01:32:23Z,@HCh13,"Ujungnya koci cuma bela diri, eek, jd bodoh disini, kompensasi bayar aja, apa susahnya, duit pssi banyak, kompensasi sty kan bisa dibayar napa bingung",0
2025-10-16T01:30:11Z,@aryoprakosa1858,"Wkwk Et bukan korban elektabilitas. Emg dia yg berbuat,tokoh utama yang sengaja ganti pelatih.",0
2025-10-16T01:27:45Z,@habisisibensin2141,gw dukung fery,0
2025-10-16T01:25:29Z,@pungkiasmoro,"Belanda total football gk pernah juara dunia 😅 juara eropa aja tahun 80an nah italia juara dunia dengan cattenacio, brazil juara dunia karena jogobonito 😊<br>Total football butuh staimina 90 menit nah kita menit 60 aja keok",0
2025-10-16T01:25:27Z,@masbe23,"Pada intinya, semua sudah di atur. Biar indonesia enggak lolos pildun.",0
2025-10-16T01:24:56Z,@IcankAlcantara,Ayo lah 1 juta suscriber nya...biar ada liga2 yg semakin membuka peluang pemain2 yg gak punya uang untuk maju membela timnas,1
2025-10-16T01:24:53Z,@abdulrafar7573,dibangun 5 tahun di hancurkan 8 bulan,1
2025-10-16T01:24:45Z,@rizaamelia932,Diskusi dari 3 point of view sesuai nama tri fellas ya netizen,0
2025-10-16T01:23:36Z,@BudionoBudiono-w2r3b,Bayar pelatih londo mahal2 hasil taaaii kebo... 😂😂😂,0
2025-10-16T01:22:44Z,@SHELYNCassandra-r7r,Kalo ngikutin sibotak sama sitowel hasilnya jelas GAGAL,0
2025-10-16T01:22:18Z,@BlokMaja-rf5wk,Gini tin mereka diaspora keturunan Indonesia besar di blanda tapi inget ada darah Indonesia di tubuhnya jelas dong punya ikatan dengan Indonesia jadi kita biarkan mereka belajar kultur kita budaya nenek moyang mereka atau gaya main Indonesia tepatnya asia bukan malah budaya Belanda yang di bawa kesini,0
2025-10-16T01:21:36Z,@Nursahid001,"Indonesia kebanyakan tarkam, dan universitas juga kebanyakan dugem ketimbang tertarik sama olahraga <a href=""https://www.youtube.com/watch?v=BLZxxroO2Wo&amp;t=3932"">1:05:32</a>",0
2025-10-16T01:20:10Z,@JojoJoger,Kasihan jastin disisa umur yg sudah tua bangka ingin melihat timnas berlaga pildun 26 dan ditahun 2030 ini apakah ada umur menyaksikan timnas berlaga di Piala dunia umur kita tdk berbau,0
2025-10-16T01:19:33Z,@RizkyPrikartomo,Kayak bezita nie orang 😂 gak mau kalah walopun salah 😂,0
2025-10-16T01:19:24Z,@albertasko9253,Mantap,0
2025-10-16T01:18:52Z,@muhammadwidyanto6763,Justin binomo Manusia munafik,0
2025-10-16T01:17:28Z,@viulrocker1477,Pertanyaannya dana nya berapa nih buat hunting pelatih? 😅,0
2025-10-16T01:15:35Z,@danangp.bestariano8415,"Elektabilitas ini yg saya yakini dr kmarin, STY yakin indonesia masuk pildun 2030. Tp karena urgensi 2029, indonesia mesti masuk pildun dan berbicara bnyak di piala asia. Kan masuk buat banner &quot; Terimakasih bpak ...... &quot;",0
2025-10-16T01:12:18Z,@Jadulinchannel,"Ngapain mau berkiblat ke Belanda terus, total football sudah usang... Belanda juga tidak pernah jadi juara World Cup.",0
2025-10-16T01:24:15Z,@syahrulmufidho,"Juara tanpa mahkota setelah 50 tahun<br>1974,1978,2010 dan 2019",0
2025-10-16T01:12:00Z,@AgusMerdiansyah,Justin koplak penyebab STY di pecat,0
2025-10-16T01:11:28Z,@rujitohadi8083,😂😂buruk aja belum..... Artinya di fase parah akut dungu nya. ...,0
2025-10-16T01:09:33Z,@aditthiapratama9657,"pemikirannya ga salah, ada potensi satu tim bisa lebih solid apabila dipimpin oleh personal yang satu kultur. Tapi perlu diingat juga, gaya sepak bola Eropa berbeda dengan gaya sepak bola Asia. bisa jadi itu titik lemah tim kepelatihan timnas yang sekarang.",0
2025-10-16T01:09:22Z,@satriadharma9175,Bangke gua lagi nonton tetiba youtube nge down 😂😂😂,0
2025-10-16T01:08:45Z,@HCh13,"Filosofi strategi itu tergantung lawan, timnas butuh menang bukan maen bagus, sesat pikir koci dunguiu",0
2025-10-16T01:07:54Z,@lambokjohansansitoruspeter8653,Sunlight emang bagus buat cuci tangannn wkkwkwkw kesat sekaliiiiii,0
2025-10-16T01:07:19Z,@HCh13,"Total football butuh fisik kuat, menit 60 aja fisik ancur di era kupret",0
2025-10-16T01:05:58Z,@Badboybradfor,"WKWKKW mantep bet feri, nyemprot bapak bapak gundul",0
2025-10-16T01:05:25Z,@kanthreelast3192,Kultur kebiasaan di negara ini ya Filosofi Gotong Royong 😅,0
2025-10-16T01:05:17Z,@gecede6700,"kalau masalah background hrs Belanda, ya SARA dong",0
2025-10-16T01:04:53Z,@WaJen-y8o,Emang jastin jujur  jastin bermuka dua,0
2025-10-16T01:04:47Z,@pikha4892,"Stop ngomong Culture dll Tailah gk terlalu penting, gue setuju dengan Ferry gk semuanya harus dari Belanda",0
2025-10-16T01:04:18Z,@SidiqAbdul-i2s,"<a href=""http://www.youtube.com/results?search_query=%23boikotjustin"">#boikotjustin</a> jangan tonton Justin",0
2025-10-16T01:04:15Z,@cglgoeys1980,Bagaimanapun juga PK telah menanamkan filosofi sepakbola yh sangat luar biasa yg disebut TOTAL TOLOL😂,0
2025-10-16T01:04:12Z,@Gcam_In,"Ndak usah ngomongin filosofi2 passing dan stamina diperbaiki dulu,,,baru ngomongin filosofi",0
2025-10-16T01:04:06Z,@ZedenNi,itu si botak ngapain,0
2025-10-16T01:03:58Z,@HCh13,"Pundit terttolol di dunia si justin, project total football project bodohhhhh, ga cocok dgn Timnas, filosofi sty yg the best.yg paling cocok...u timnas.....",0
2025-10-16T01:03:45Z,@SidiqAbdul-i2s,"<a href=""http://www.youtube.com/results?search_query=%23boikotjustin"">#boikotjustin</a>",0
2025-10-16T01:03:21Z,@dedeyati5448,si botak lgi cuci tangan sang penjudi handal . 😂 yg paling pahaam budaya belanda,0
2025-10-16T01:03:13Z,@widyakirana148,Pecat Erick Thohir Mafia Bola PSSI,0
2025-10-16T01:00:40Z,@znod-bo9bn,Cuci tangan bos,0
2025-10-16T01:00:34Z,@HCh13,"Vanenburg hebat nya apa, sama b,*dohnya spt patrick",0
2025-10-16T00:59:56Z,@lalangjanastra361,"Ini orang Orang peduli bola indonesia, tonton sampai habis pointnya bukan STY or PK",1
2025-10-16T00:59:56Z,@AbangGanteng-v3v,"Pilihan jatuh ke kluivert hanya karna dia datang pas interview di hari natal.<br>Kocak bet dah ah, masa interview kerja di hari libur raya keagamaan, ya pasti banyak yg gak bsa datang lah kocak, 😂😂😂",0
2025-10-16T00:59:40Z,@IAmJabbar27,"Nih si botak emang harus didebat cuy, biar bacod annya GK yg selalu dia merasa benar.  Kek si mamat aslinya ya bisa&quot;ae tpi mungkin ya si botak pengalaman dia di bola profesional mungkin seingetku pernah gabung PSSI doang kan. Sisane ya difutsal jadi coach, ya walaupun beda tpi ya ttep bola pake kaki juga. <br><br>Tpi ya emang harus ada yg konsisten buat debat cuy biar argumen dia itu bukan yg kek selalu didengerin dianggep bner apalagi kan dengan idealismenya.",0
2025-10-16T00:58:46Z,@skydive_scorcher259,"<a href=""https://www.youtube.com/watch?v=BLZxxroO2Wo&amp;t=793"">13:13</a> THE MOST STUPID LOGIC OF ALL TIME. FOOTBALLERS ARE PAID PROFESSIONALLY TO PLAY TO THEIR BEST ABILITIES AND FOLLOW THE INSTRUCTION OF THE COACHES REGARDLESS OF THE BACKGROUND, CULTURE, RACE, ETC. AND IF YOU SAY, &quot;GERMANY NATIONAL TEAM HAS GERMAN AS ITS HEAD COACH, SPAIN NATIONAL TEAM HAS SPANISH AS ITS HEAD COACH, ETC&quot;, THEN YOU SAY, &quot;INDONESIA HAVE TO RECRUIT A DUTCH AS THE HEAD COACH TO ACCOMODATE DUTCH-BORN INDONESIAN FOOTBALLERS&quot;, THEN YOUR MIND AND MOUTH ARE DOING CIRCUS TRICK ALIAS LU LAGI NGEBADUT 😂 IF WE FOLLOW WHAT YOU SAID, THEN INDONESIA HAVE TO HAVE AN INDONESIAN AS ITS HEAD COACH, YOU INCONSISTENT OLD MAN.",0
2025-10-16T00:58:13Z,@setiawandeli5726,"<a href=""http://www.youtube.com/results?search_query=%23patrickout"">#patrickout</a>",0
2025-10-16T00:57:59Z,@rizkisp1168,liga smp SMA kalian bisa belajar sama DBL nya azrul ananda presiden persebaya,0
2025-10-16T00:57:41Z,@Dosis_rendahh,Itulah jalan yg d mau tohir hanya sebuah pamor ketenaran..<br>Dan ingat timnas indo bukan GAGAL tp DIGAGALKAN !!!,0
2025-10-16T00:57:23Z,@Suhartono123-b1w,"Petrik kluipet dan gerbongnya jangan di pecat dia tetap melatih i bukan melatih tim nas Indonesia tapi melatih tarkam, Krn klo dipecat dia terima gaji sesuai kontrak dan pelatih timnas Indonesia di pegang Shin ta Yong. Biar kapok. Belanda blm pernah juara dunia bung, walaupun pemain Belanda hebat, ingat trio Belanda.",1
2025-10-16T00:57:04Z,@cglgoeys1980,"Biarkan patrik kluivert menenangkan dirinya dinegaranya,biarkan dya ngangon kebo dinegaranya😂",0
2025-10-16T00:56:34Z,@figunchanel2951,t,0
2025-10-16T00:56:18Z,@muhammadirfanmaulana3068,Malahan probabilitas pildun 2030 sangat kecil dengan skuat U23 yg akan promosi ke senior. Seharusnya golden age diaspora yaa sekarang tpi nyatanya malah gambling dengan pergantian pelatih odong odong. Klo dipilih U23 sama U17 mendingan U17 tpi kyknya dengan liga dengan 7 pemain asingnya ga yakin adik2 U17 bisa berkembang. Udahlah world cup hanya mimpi saja 😢,0
2025-10-16T00:54:32Z,@agunghmwn6177,Gua tetep dukung Coach justin karena prisip dia mainstreams ga kek rakyat indon cuma ikut ikut yg lagi rame aja sampah 😂,1
2025-10-16T00:54:06Z,@antonisulaiman173,"Justin main 2 kaki,dulu dia juga yg koar koar agar sty dioutkan dan dia juga yg rekomen kluivert dg semangatnya,eh sekarang juga ikut teriak agar kluivert di out kan,mikir napa",0
2025-10-16T00:54:06Z,@AhmadHasanulLabib,"Beliau itu cari aman aja .. saya yang kurang pengalaman hidup , masih bodoh aja tau .. padahal saya respect seklali Ama beliau dulu, sekarang ai Mak , dilihat dari wajah beliau aja gusar tu ,,",0
2025-10-16T00:53:44Z,@zhabasyar,Eric thohir sama eric tenhag sama sama gagal,0
2025-10-16T00:53:02Z,@john123-q4z,No. Inggris org German coach nyeee,0
2025-10-16T00:52:33Z,@AbangGanteng-v3v,Kan lu yg nyaranin pilih pelatih belanda. Sekali nya zonk cuci tangan lo,0
