reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6a04b35c-b351-4fd4-ab02-90c1bbe9ba65,dedi arianto,https://play-lh.googleusercontent.com/a-/ALV-UjXOsjHM81V83WpgH9aE00542gtGXkcYup8vjEyN18dOUs1v1gI,livin KONCET,1,0,3.1.0,2025-11-04 03:00:20,"Halo Sahabat @dedi arianto, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Charles",2025-11-04 03:01:14,3.1.0
387aab83-2b8f-4062-a9f8-cd2a59a3e717,Deni AHM,https://play-lh.googleusercontent.com/a-/ALV-UjXZKvGP-MOJTlAHSLBbB-43grv52dVkEjzdOAkbD6O0_wwwyism,"kalau ada bintang setngah gue kasih stengah, para aplikasi ini stiap malem diatas jam 12 pasti eror trs, gimana org lagi perlu .emng apliksi bobbrok",1,0,3.1.0,2025-11-04 02:00:00,"Halo Sahabat @Deni AHM, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Charles",2025-11-04 02:14:43,3.1.0
79e26c05-b8d1-4599-9a3f-0c9a6bd30f39,Eggy J Alvaro,https://play-lh.googleusercontent.com/a-/ALV-UjWS91gUHPMvfhBFDlykQj0MS7t7f6qIfFHjAEdJQSx3o7QNZpYW2A,Qris lu kenapa?selalu susah buat bayar qris,1,0,3.1.0,2025-11-04 01:18:33,"Hi Sahabat @Eggy J Alvaro, mhn maaf atas ketidaknyamanannya dlm mengakses layanan Livin' by Mandiri. Saat ini Bank Mandiri sedang proses akhir hari rutin. Kami sarankan Sahabat dpt mencoba secara berkala. Jika msh terkendala dpt mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000. Tks~Charles",2025-11-04 01:28:16,3.1.0
6241a208-99b4-48b8-bfee-fc055d75f44a,Jaelani,https://play-lh.googleusercontent.com/a/ACg8ocIhVTCdbd5aFdRZ3QgM8rEv5Fsj6Yd-vOs-dAFDv09CGZYqmg=mo,"semenjak ada verifikasi wajah, jadi ribet Gagal Login ke akun Livin mandiri sendiri..#payah",1,0,3.1.0,2025-11-04 00:25:49,"Halo Sahabat @Jaelani, mohon maaf atas ketidaknyamanannya. Mohon pastikan agar pencahayaan baik dan wajah tidak terlalu dekat dengan kamera. Apabila masih terkendala Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi mandiri call 14000 agar dapat dilakukan pengecekan.Tks ~ Said
",2025-11-10 22:52:06,3.1.0
4a80c1bc-79f1-4e3f-bcf5-6d7c8b9d447a,Doni Ramdhani,https://play-lh.googleusercontent.com/a-/ALV-UjXCAVsqx7n6320321JLy3Xdijnyn-zbb_PahwM3Oml65Bssoeci,"sering maintenance biar meningkatkan kenyamanan pelanggan, pelanggan engga nyaman kalo sering maintenance Mulu, paling benci kalo dadakan pengen transfer malah ga bisa sering maintenance mulu",1,0,3.1.0,2025-11-04 00:00:44,"Hi Sahabat @Doni Ramdhani, mhn maaf atas ketidaknyamanannya dlm mengakses layanan Livin' by Mandiri. Saat ini Bank Mandiri sedang proses akhir hari rutin. Kami sarankan Sahabat dpt mencoba secara berkala. Jika msh terkendala dpt mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000. Tks~Charles",2025-11-04 00:11:50,3.1.0
56b81d16-d385-4bbe-a95f-3884b9ab122c,Beam B,https://play-lh.googleusercontent.com/a-/ALV-UjUzJLAqhxddNtAb2DLkzbx0l-zRfXG7V5tT3G7Cp8eaUFkuZoaF,"transaksi slku gagal,,QR sllu gagal,,,apk buat kesal",1,0,3.1.0,2025-11-03 23:52:12,"Halo Sahabat @Beam B, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Ervan",2025-11-03 23:56:42,3.1.0
77aa0237-540b-447c-acf7-87cb945dfd6f,Reza Rizky Ananda,https://play-lh.googleusercontent.com/a-/ALV-UjX94bb02JkOu86qYgR5dlEJOUNIxleipUIQZpvnoA2s8J3FEM9t,"Aplikasi busuk, login juga susah apk nya lemot, pemeliharaan terus",1,0,3.1.0,2025-11-03 23:06:41,"Halo Sahabat @Reza Rizky Ananda, mohon maaf atas ketidaknyamanannya dalam mengakses layanan Livin' by Mandiri bahwa saat ini Bank Mandiri sedang pemeliharaan akhir hari rutin. Kami sarankan Sahabat dapat bertransaksi kembali secara berkala ya. Tks~Carlos",2025-11-03 23:24:32,3.1.0
c142464a-36a2-44d1-967c-aec48867a0f0,sttore cctrus ted,https://play-lh.googleusercontent.com/a/ACg8ocJJRtWwFzFZKFxYdMHJ_B8nOGgAAyqUjiqmxsNHrX3p2pddtw=mo,sulit,1,0,,2025-11-03 22:16:00,"Hi Sahabat @sttore cctrus ted, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Mandala",2025-11-03 22:20:06,
5f589a9e-4d9d-4991-875e-3c8cbee82ed6,King Comel,https://play-lh.googleusercontent.com/a/ACg8ocKeN3O06y3ayax96RQLhCWm_nL7V7d7RB-ZXxADyRNzNSEvlw=mo,"kenapa sekarang livin kok kena biaya transaksi ya ..VA mandiri Rp 1500, topup ewallet Rp 1000, da gak nyaman lagi, gunakan livin ini.",2,0,,2025-11-03 22:10:17,"Halo Sahabat @King Comel, mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala agar dapat kami tindaklanjuti, Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan mandiri call 14000 ya. Tks~Gala",2025-11-03 22:14:34,
08b1b475-5b8a-4e98-b875-2a45d8d0913c,Tarok Dipo,https://play-lh.googleusercontent.com/a/ACg8ocJp9lZsnlAFyH8dzAxaNKsK6ZW0xfIytuOOVf63b4oOAv7V6w=mo,kenapa bank paling besar asetnya punya aplikasi yang samgat memalukan? log in aja.susah,1,0,3.1.0,2025-11-03 19:18:02,"Halo Sahabat @Tarok Dipo, mohon maaf atas ketidaknyamanannya. Kami mohon kesediaan Sahabat melakukan force close pada aplikasi terlebih dahulu, pastikan jaringan data yg digunakan stabil (tidak menggunakan jaringan wifi) dan kami persilakan Sahabat utk mencoba kembali secara berkala. Tks~Raka",2025-11-03 19:45:50,3.1.0
9950fde5-d869-44b0-9cee-e7d26e45ac1b,Ahmad Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjWReQBsQ-ghqv7nobi0W9VMb-4AFNyWNPNS75yk2XtaE-xoRR17,jeblok dalam layanan ATM Bank Mandiri yang suka ERROR. KOMPLAIN TIDAK PENTING,1,0,3.1.0,2025-11-03 19:14:12,"Halo Sahabat @ahmad fauzi, mohon maaf atas ketidaknyamanannya. Perihal tsb mohon kesediaannya menghubungi layanan mandiri call 14000 atau mengirimkan email ke mandiricare@bankmandiri.co.id agar dpt kami lakukan pengecekan lebih lanjut ya. Tks~Zafran",2025-11-03 19:20:10,3.1.0
22fc86c0-106b-447d-b7ad-69b5e2758a40,Gusti Nugroho,https://play-lh.googleusercontent.com/a/ACg8ocIHRp3oBrhdJiDKJuiJjKGdbdCBKMPNkNFyuoVz7EcKudqSLA=mo,"sekarang apa"" kenak admin padahal kemarin ga ngeri banget yaa",1,0,,2025-11-03 19:10:29,"Hai Sahabat @Gusti Nugroho, mohon maaf atas ketidaknyamanannya. Perihal kendala yang dialami agar dpt kami tindaklanjuti, mhn kesediaan Sahabat utk mengirimkan email ke mandiricare@bankmandiri.co.id dengan subject : Review - Nama lengkap Sahabat atau menghubungi layanan mandiri call 14000 ya. Tks~Tommy
",2025-11-03 19:21:17,
482c1190-7c73-4ba0-b4ad-53f78b6a3b25,Muhammad Siregar,https://play-lh.googleusercontent.com/a-/ALV-UjV3rPU0jJWf9XKnNt_F7tk7IHMrRUesQfx5_PhEIEHAD51sAkqS,kenapa susah untuk masuk ke aplikasi,1,0,3.1.0,2025-11-03 18:54:54,"Halo Sahabat @Muhammad Siregar, mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala agar dapat kami tindaklanjuti, Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan mandiri call 14000 ya. Tks~Gala",2025-11-03 19:00:19,3.1.0
aa562c8e-8d91-44b7-b827-d9fb8600d74c,Iroel Rania,https://play-lh.googleusercontent.com/a-/ALV-UjW5sckuv-t4Cx4TOgRF4GBNR6OMg7jyNmmnMN-3meflKUWjpy2F,"sebetulnya aplikasinya sdh lumayan bagus ,tapi sering minta update",2,0,3.0.0,2025-11-03 17:58:21,"Hai Sahabat @Iroel Rania, mohon maaf atas ketidaknyamanannya. Utk pengecekan lebih lanjut atas kendala yg dialami, kami persilakan mengirimkan pesan melalui layanan email kami di mandiricare@bankmandiri.co.id atau mandiri call 14000 ya. Tks~Tommy",2025-11-03 18:00:52,3.0.0
c0e6de56-7ded-467c-a0f2-bf1ef73e448e,Hendra Gunawan,https://play-lh.googleusercontent.com/a/ACg8ocJa6wqCar_QP7qeWSB4gQrJJr2P69u1WIYxPzIHFVA_UgYGvA=mo,gangguan trus aplikasi nya. mempersulit buat transaksi. coba tolong di bagusin lgi aplikasi nya.,1,0,3.1.0,2025-11-03 17:56:53,"Halo Sahabat @Hendra Gunawan, mohon maaf atas ketidaknyamanannya. Perihal tsb mohon kesediaannya menghubungi layanan mandiri call 14000 atau mengirimkan email ke mandiricare@bankmandiri.co.id agar dpt kami lakukan pengecekan lebih lanjut ya. Tks~Zafran",2025-11-03 18:33:28,3.1.0
c3013d37-caaa-4d88-aaa7-ef927c35a71e,Giska Elvina,https://play-lh.googleusercontent.com/a-/ALV-UjV9x_aWNPccBrJMwWTOqt6Vb0m47Q8wA-sSwm0Wp-1BNbAJI9E,ini gimana udah 3 hari ngga bisa dibuka aplikasinya,2,0,,2025-11-03 17:32:51,"Halo Sahabat @Giska Elvina, mohon maaf atas ketidaknyamanannya. Perihal tsb mohon kesediaannya menghubungi layanan mandiri call 14000 atau mengirimkan email ke mandiricare@bankmandiri.co.id agar dpt kami lakukan pengecekan lebih lanjut ya. Tks~Zafran",2025-11-03 17:36:10,
4e12ad12-bf21-4aa3-b5a2-6aa3ad28be58,Excalibur,https://play-lh.googleusercontent.com/a-/ALV-UjVmuv9j-vTPfo85F88-bm8zTo7mo1b1UjGuoRD51ReOwvM0f1U,tidak bisa login,1,0,3.1.0,2025-11-03 17:31:08,"Halo Sahabat @Excalibur, mohon maaf atas ketidaknyamanannya. Kami mohon kesediaan Sahabat melakukan force close pada aplikasi terlebih dahulu, pastikan jaringan data yg digunakan stabil (tidak menggunakan jaringan wifi) dan kami persilakan Sahabat utk mencoba kembali secara berkala. Tks~Raka",2025-11-03 17:44:20,3.1.0
ef9f32c7-a3cc-4d75-add5-104b29e963ef,Kamikaze J.D.M,https://play-lh.googleusercontent.com/a-/ALV-UjWk-Nm671Zlug44ZHkBgiqJ0MjVhG0b0lQJe44nLZOfQJ2fFhvQ,"td mlm isi 20rb, pagi nya buat parkir mobil bntr...saldo tdk mencukupi. payah....gk bs cek saldo",1,0,,2025-11-03 17:02:13,"Halo Sahabat @Kamikaze J.D.M, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Kale",2025-11-03 17:57:20,
23e3aa65-2822-4703-b784-10eab8255d22,Juwitaa,https://play-lh.googleusercontent.com/a/ACg8ocKNEu9rII2vTJ1Y0v-_k9balwZv_hSNXGvcu6TI6nqiPfqRhQ=mo,"saya kecewa dngn aturan sekarang, bayar payment atau faspay xendit dll itu ada biaya sekitar 2500. 1500. mulai gini dr oktober. sebelum nya kaga ada, sedangkan saya transaksi sehari smpe brpa kali udh kepotong smpe 15000. trs blm biaya kartudebit 6000. tambah akhir bln 15000. apasih ini mandiri dari livin makin gajelas ada biaya mulu",1,0,3.1.0,2025-11-03 16:24:43,"Halo Sahabat @Rosita Juwita, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Carissa",2025-11-03 16:57:32,3.1.0
7d73c62d-8e42-4990-b656-f4e8b0c7e961,Marlenia Arum,https://play-lh.googleusercontent.com/a/ACg8ocJSnQb4UtJmx3RgcAvuHTCYmuUT7kvfwhopAsVadXRaCvhGaA=mo,"coba login lagi via hp baru, setelah proses memasukan nomor debit,bulan dan tahun masa berlaku,no hp,masukan kode OTP, terakhir verifikasi wajah dan berhasil, malah masih harus datang ke kantor cabang terdekat sebagai verikasi tambahan. angel tenan. Berbeda ama brimo, satset satset, ikuti langkah, langsung berhasil",2,0,3.1.0,2025-11-03 15:30:58,"Halo Sahabat @Marlenia Arum, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Momo",2025-11-03 16:06:50,3.1.0
226d4c2e-195c-4c60-ac34-73f1b41d7c78,Dani Haciko,https://play-lh.googleusercontent.com/a-/ALV-UjUgRMnGT8PU7KP9tEcxPdGd3sD4S2BS-DrubhOFMBkV2DQdrA,"selamat sore admin, akun M banking saya tidak bisa terbuka dari pagi, padahal jaringan bagus",1,0,3.1.0,2025-11-03 14:01:11,"Halo Sahabat @Dani Haciko, mohon maaf atas ketidaknyamanannya. Apabila mengalami kendala tersebut kami persilakan agar Sahabat mencoba kembali dan dipastikan beberapa hal sebagai berikut :
1. Tidak menggunakan WIFI terlebih dahulu sebelum berhasil masuk ke tampilan layanan Livin' by Mandiri
2. Melakukan force close. Tks~Kila",2025-11-03 14:31:04,3.1.0
b83e1fb0-5ed3-4e0b-b65f-69d7105d4159,MUHAMMAD FIQRIE ADRIENSYAH,https://play-lh.googleusercontent.com/a/ACg8ocKZzrB_WriZwaLGsDq1NtErFMJaNEVpJlVxo-aSDGv6lIY48g=mo,kenapa tau tau mendadak muter muter aja yaa padahal saya urgen babget mau ada keperluan tolong dong diperbaiki lagiiii ini kenapa jadi muter muter mendadak jaringan oke kenceng buka apk mobile lainn oke oke aja,1,0,3.1.0,2025-11-03 13:55:55,"Halo Sahabat @MUHAMMAD FIQRIE ADRIENSYAH, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Celvin",2025-11-03 14:03:52,3.1.0
7cdde0ac-7487-44bc-b308-27a8385bbceb,La Adri,https://play-lh.googleusercontent.com/a/ACg8ocL1C3GpKMkd2TOfOvy8S9ePBTSZAXF_sdjAPK8o2qqA5eOdYCr9=mo,pelanayan Jelek,1,0,3.1.0,2025-11-03 13:43:33,"Halo Sahabat @La Adri, mohon maaf atas ketidaknyamanannya. Perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Bank Mandiri demi kenyamanan nasabah ya. Tks~Carissa",2025-11-03 13:59:23,3.1.0
9ea6248f-8c14-435e-a564-304295d340d0,Amanda Manopo,https://play-lh.googleusercontent.com/a-/ALV-UjXtS0Yf-zfLbtDAoAdvQAAma4uZ1_hjvQYe0MpTVuz93f35pC4,"Belum layak dikasih bintang 5, 1 bintang aja saya males. mau login aja susah. ribet",1,0,3.1.0,2025-11-03 13:13:01,"Hai Sahabat @Amanda Manopo, mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami mohon untuk mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan mandiri call 14000 agar dapat dilakukan pengecekan ya. Tks~Divia",2025-11-03 13:20:45,3.1.0
a2c47ebc-516a-4955-9838-354c7e86ab3b,Kirana Kayla,https://play-lh.googleusercontent.com/a/ACg8ocJWjTTHc9R16Ta8zkPtD-Zn1DfjVdnbx5nlgGly89XsCfuBzQ=mo,Susah amat cih login dari aplikasi baru..😡😡,1,0,3.1.0,2025-11-03 13:00:03,"Halo Sahabat @Kirana Kayla, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Ninis",2025-11-03 13:04:16,3.1.0
1aec7099-2804-4994-95cf-a9aa4dbcec54,ilham hermawan,https://play-lh.googleusercontent.com/a/ACg8ocJUOby3Xd-edWg0hPyFMsQbMKeAGymB_VaQc0YC_hydEYaSpA=mo,apk lemot. tiap malem maintance terus. notifikasi telat. super lelet,1,0,3.1.0,2025-11-03 12:44:10,"Hi Sahabat @ilham hermawan, mhn maaf ketidaknyamanannya. Terkait kendala Livin by Mandiri, kami sarankan melakukan force close kemudian restart device. Mhn pastikan jaringan yg digunakan stabil dan tdk menggunakan WiFi. Apabila masih kendala, dpt mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi mandiri call 14000. Tks~Fatma

",2025-11-03 13:00:07,3.1.0
02c061e5-0612-4cd6-bc1d-6bca57c6eae9,Rapita,https://play-lh.googleusercontent.com/a/ACg8ocLYYMp_9Dp9WNXyxu_LOFpYbSrJPIZLJaYrqtXvK6Urr7_Tqg=mo,"apk jelek... tiap mau masuk harus daftar lagi dan lagi padahal sudah bikin akun mau masuk malah disuruh daftar no kartu terusssss dan terusss g juga login. mending hapus lah apk ini, ngabisi kuota aja.",1,2,3.1.0,2025-11-03 12:31:30,"Halo Sahabat @Rapita, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Momo",2025-11-03 12:33:28,3.1.0
98cb4b8f-f9fe-4464-aa4a-5e3ce8863981,Tian 02,https://play-lh.googleusercontent.com/a-/ALV-UjX-z16AQ92jQSDbC7B-i8y7HaEmd1aB-qwjM28WVizcrSPSLxFG4w,gak bisa masuk ke Livin by mandiri nya haduh,1,0,3.1.0,2025-11-03 12:21:36,"Halo Sahabat @Tian 02, mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Irish",2025-11-03 12:59:26,3.1.0
64fbb118-6c76-4970-af47-fd9beb6bcb1c,Ranie Rakhma,https://play-lh.googleusercontent.com/a-/ALV-UjXgPuW6Orat24S35aAlZ5H5aw1xT2pT0Xbkua4Wq8LSnSvfSDxw,"makin lama loading sampe ke login pagenya. tolong lah diperbaiki, kalo perlu akses cepat untuk pembayaran di tempat jadi tidak efisien.",2,0,3.1.0,2025-11-03 11:12:21,"Halo Sahabat @Ranie Rakhma, mohon maaf atas ketidaknyamanannya. Perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Bank Mandiri demi kenyamanan nasabah ya. Tks~Carissa",2025-11-03 11:29:06,3.1.0
93fc97e4-6d24-4e70-8ee7-14a3bb3d813f,Mr.D Mr.D,https://play-lh.googleusercontent.com/a-/ALV-UjUg5BToBVBnidr_0SvCX9wcl_770TVzfQVzIb0DwvKotBLR29DW,tolong admin perbaiki ini sangat menggangu untuk masuk aja butuh waktu lama dan susah kebuka sebelum update tidak terlalu parah klo sekarang parah banget muter2 doang dilogo,1,0,2.1.0,2025-11-03 10:32:48,"Halo Sahabat @Mr.D Mr.D, mohon maaf atas ketidaknyamanannya. Apabila mengalami kendala tersebut kami persilakan agar Sahabat mencoba kembali dan dipastikan beberapa hal sebagai berikut :
1. Tidak menggunakan WIFI terlebih dahulu sebelum berhasil masuk ke tampilan layanan Livin' by Mandiri
2. Melakukan force close. Tks~Kila",2025-11-03 10:36:58,2.1.0
dd373eb0-694b-4aed-977e-e54f88646866,andhy prihatmoko,https://play-lh.googleusercontent.com/a/ACg8ocJ1VSZH9qznLeGs2Nm32VDhJMRIeJvxNmB5for3-_nufucLDA=mo,"livin pay later ny sudah ga bisa digunakan lagi, payah... ga niat bnget bank mandiri",2,0,3.1.0,2025-11-03 10:00:09,"Halo Sahabat @andhy prihatmokoi, mohon maaf atas ketidaknyamanannya. Perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Bank Mandiri demi kenyamanan nasabah ya. Tks~Carissa",2025-11-03 10:12:00,3.1.0
5b70f3ba-8fee-4b50-bc65-501b9cac95b4,Nur Amalia Fitri,https://play-lh.googleusercontent.com/a/ACg8ocIHgBU-kcdVhf8-ZvcIPuI1kR6nhLAb1_M3bcw_q3pu4aZ2F20=mo,"mau bayar ini itu lewat midtrans sama va lainnya sekarang ada biaya adminnya, top up dana biasanya cmn 10.500 minimal sekarang harus 20.5000 minimal jelek banget upgradenya",1,0,3.1.0,2025-11-03 09:37:54,"Halo Sahabat @Nur Amalia Fitri, mohon maaf atas ketidaknyamanannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Nilam",2025-11-03 09:49:54,3.1.0
f374354e-0914-4a39-89d3-a5a2ea44bc6b,BS5M OK,https://play-lh.googleusercontent.com/a-/ALV-UjX01iWuNj_PAYLn5xLUn-zkfOvvEjgTinrRWVtIB3joMZxPtg4,"semua nya ada biaya admin, bank lain gak ada tu bayar online shop ada biayanya admin bayar VA ada admin, parah semua layanan berbayar",1,0,3.1.0,2025-11-03 09:18:26,"Halo Sahabat @BS5M OK, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Momo",2025-11-03 09:22:20,3.1.0
c7ce824e-10bf-46bd-a683-447950d33a2d,Rivaldo Siregar,https://play-lh.googleusercontent.com/a/ACg8ocKA94tn7hO0Q7qH7B12J12B9V3s0uzJKqJAm5cy2-T6P0jPQw=mo,ini kenapa ya padahal top up gopay disini gratis tiba membayar melalui aplikasi mandiri harus bayar admin sangat menyesal sekali lihatnya,1,0,,2025-11-03 07:49:04,"Halo Sahabat @Rivaldo Siregar, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Cira

",2025-11-03 07:50:48,
ad0f2ff6-4701-4384-b953-886df35a1853,Yanto Neki,https://play-lh.googleusercontent.com/a/ACg8ocJysBfL-7cpkrnXdGBsxZxpzuLE8PvwzFfTjESzGzIwL7ZZMQ=mo,aplikasi yang mempersulit nasabah apa uang ada dalam aplikasi tersebut maka nomor rek/ no kartu akn di hapus,1,0,3.1.0,2025-11-03 07:36:14,"Halo Sahabat @Yanto Neki, mohon maaf atas ketidaknyamanannya. Perihal tsb mohon kesediaannya menghubungi layanan mandiri call 14000 atau mengirimkan email ke mandiricare@bankmandiri.co.id agar dpt kami lakukan pengecekan lebih lanjut ya. Tks~Azura",2025-11-03 08:07:29,3.1.0
b072a40b-acff-4f2e-9e96-df955a15c7a7,Begjo Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjWwIkt7BD-ZQtdZW2Jj8IFtPdXFT0YFn-xnqaroD4RbBdDmh14ikQ,"Livin tidak dapat diakses (RPT-02) lapor cabang suruh ke pusat, 2 hari dari pusat statusnya tidak bisa, harus ke cabang, sepertinya kemitraan kita sampai di sini saja. Akhirnya buka rekening BCA via online ngga sampe hitungan jam selesai, solutif sekali. Dana saya pindah ke BCA via ATM.",1,1,3.1.0,2025-11-03 05:58:53,"Halo Sahabat @Begjo Kurniawan, mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala agar dapat kami tindaklanjuti, Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan mandiri call 14000 ya. Tks~Carlos",2025-11-03 06:01:59,3.1.0
bd2e9c9d-8e38-4901-a101-1d2e2fbff879,Anang Anang,https://play-lh.googleusercontent.com/a/ACg8ocJ1D8YG7PqbHdroUY4CmvuViusV203_a5ex6O9WO0bsIlD54g=mo,"sudah 4 bulan mau masuk aplikasi selalu tidak bisa ada keterangan,sementara sistem masih perbaikan.",2,0,3.1.0,2025-11-03 04:35:02,"Halo Sahabat @Anang Anang, mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Charles",2025-11-03 04:48:05,3.1.0
c372a1f6-d78b-4567-8bcd-404e769dfe81,Jikkai Official,https://play-lh.googleusercontent.com/a-/ALV-UjUfQ44OPKbMf2S3BprKFkPSv2hYbNi3m5ZCZSTgi4MuPh0Xa3k,"buruk seburuk buruk nya sistem , maintanace tiap hari , salah sandi bikin ulang , kadang ke log out sendiri aneh pokoknya , kalo bukan karna gaji gua lewat sini udah gua apus",1,0,3.1.0,2025-11-03 02:49:38,"Halo Sahabat @ Jikkai Official, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Charles",2025-11-03 02:53:38,3.1.0
9f7d63e7-12f5-456f-861d-41d263df7643,Hengki Conspiracy,https://play-lh.googleusercontent.com/a-/ALV-UjWz9ZORp12yYp6wBPqMX_XusMV9CeusMUsNPOP6ufb9sYr23_k,"Mobile Banking yang selalu gangguan ya Livin, ketika lagi butuh gangguan terus pernah sampai pukul pukulan sama orang dikira bohong mau bayar gak bisa. Gak jelas",1,2,3.1.0,2025-11-03 00:28:15,"Hi Sahabat @Hengki Conspiracy, mohon maaf atas ketidaknyamanannya. Mohon berkenan untuk mencoba kembali secara berkala dan menunggu 10-15 menit kedepan dikhawatirkan sedang proses penarikan data akhir hari rutin ya. Tks~Charles",2025-11-03 00:30:04,3.1.0
ed1df346-f752-4316-9589-d54e249dc861,Mahardisendika 123456,https://play-lh.googleusercontent.com/a/ACg8ocJa79ftoJzjgZWrLU2k0UKlDsO3TRK5tl0WEtEKuD30XRCv9w=mo,"transaksi gagal di jam tertentu jam 12 malam sampai ke jam 03 pagi, jam 12:00, jam 3 sore, jam 6 magrib sampai jam 7 malam terutama pakai QR",1,0,3.1.0,2025-11-03 00:24:23,"Halo Sahabat @Mahardisendika 123456, mohon maaf atas ketidaknyamanannya. Mohon berkenan untuk mencoba kembali secara berkala dikhawatirkan sedang proses pemeliharaan sistem ya. Tks~Carlos",2025-11-03 00:27:17,3.1.0
